date,review,rating,isEdited,userName,title
10-07-2021 05:03,"Hi Phone pe ios App Development Team,

I have observed one issue on Phone pe ios app.

Issue :- while opening the app first time we are getting blured screen and not able to perform any activity.
 

Steps to Reproduce the issue:-
1. Install ios latest version app in iphone 11
2. Apply face lock 
3. Open the app first time 
4. You will get blured screen and you will not able to do anything.
5. Now close the app and again open the app than you will able to open the app and able to perform a activity.

Thanks and regards 

Sachin kumar",5,FALSE,sachkuma,Broken Functionality
25-09-2021 16:50,I have invested my money in mutual fund via Phone pe. When I tried to withdraw the amount they said the amount has been credited in my bank account but it’s approx month has gone and still the amount for Rs 13k (approx) not received in my account. I have raised grievances more than 7-8 time but still but there is no response. Can anyone help me to resolve the issue. I will try to convince more and more people to rate the app to 1 star and uninstall the app. Please do not ever try to  invest your money via phone pe.,1,FALSE,Grvsharma,Super Fraud
23-02-2021 08:21,"I had an issue were I was not able to add my canara bank account to any of the mobile payment services. 

The issue was I had my number linked to two accounts, and PhonePe is the only UPI service that let me know the exact error and I contacted my branch to rectify the issue.",5,FALSE,AravindMnM,A nicely handled error flow
15-10-2021 17:02,I’ve PaytTM Bank account from my other phone and working very good. Now I want to open account from my second phone but the system says my Aadhar and PAN is already linked and don’t allow to open second account. Will PayTM Bank help me out?,5,FALSE,Surinder 1222,PayTM  bank account
13-10-2021 04:24,History button gives account number and Amt. Names come up only in a few. Please fix that. Also help us set up autopay for all utility bills,5,FALSE,S. Hariharan,Saved receiver bank accounts missing from new updated version
16-09-2021 02:30,I have been facing so many issues with phone pay since last few days . I don’t know why any payment fails. I checked it with my bank. Everything is fine . Phone pay made me suffer a lot.,5,FALSE,Raakhee Singh,Very bad service
27-08-2021 14:08,"Number pad is small in , cannot press buttons comfortably. Also key to the footer are to close to the Home Button . Otherwise all the services are awesome. I prefer PhonePe as my primary app for all the payments 👍",5,FALSE,Po0o1,Number pad to close to the home button
16-03-2021 12:45,PhonePe is a very good app and is easy to use. The interface is good and helps in transferring the money to friends using their phone number and bank account number easily and conveniently very quickly. It also includes utility bill payments which enhances the user compatibility.,5,FALSE,SkCrB,Awesome and simple
08-11-2021 10:29,"They started collecting service charges for mobile recharge. They already getting 5% commission for mobile recharges, but they are started to collect service charge from customers too (2%).",5,FALSE,Dr GMN,service charge for mobile recharges
13-10-2021 04:53,"When I check the balance and click on done, instead of staying on the same screen or redirecting to the home page it is redirecting to investments. Please look into this. And I liked it before when we had a section of my money. Please also consider this of bringing back the my money section. Thank you.",3,FALSE,mrasy04,Bug.
18-06-2021 04:23,"Cashback coupons like filpcard rummy lense card are not use full to us 
 So try to give cash back money not that laftu card

Otherwise all the transaction will bee done from google pay😂 they give cash for every transaction 💥💥💥💥",5,FALSE,cartoon2024,Try to giv Cashback of money
01-07-2021 15:48,"I use phone pe regularly and kind of like the service just 1 suggestion
Can there be a repeat bill payment option in history itself to pay the bill
It would make the process further easy",4,FALSE,hyperRaj1,Repeat bill in history
28-04-2021 15:21,"Just updated and the app logsout on its own on WiFi, stating error that IP is of (CN) and access is denied. When switched to mobile data I could log on. When switched ON WiFi agains the app logs out automatically. Why update the app with bugs?",5,FALSE,kuppathil1979,Not working
27-01-2021 13:36,"I’m using iPhone 6 i recently installed phonepe app in my iPhone 6 device I’m trying to Paytm but it’s showing phonepe is works in iOS13 above software so way i buy iPhone6 it’s not Moblie or something iPhone 6 it’s also 31k price cost Mobile 
Phonepe new updates was very sad regarding iOS12  version software not working 😡😡😡😡😡😡",5,FALSE,nani bypureddy.,I’m using iPhone 6
25-03-2021 08:31,"Every time I try to pay my contacts or selecting + option to type new mobile number, the application is hanging. Very rarely there is lag in loading the contact info but most times the application is non-responsive. I tried deleting the app an reinstall again & restart the phone but the problem continues to persist. Please resolve else I will continue to transfer funds using other applications.",1,FALSE,Vir2alizer,App Hangs while typing new mobile no
16-08-2021 08:47,"I have an IPhone 6 that is iOS 12.5 version and there are no further updates for the version, the whenever I try to use PhonePe it says that it needs version iOS 13, Hence I cannot use this app. Any help would be appreciated",5,FALSE,Niyati thole,PhonePe not working
14-04-2021 21:17,PhonePe is doing fraud payment  I send the money to the wrong number but they r not refunding my amount the number I send the money has no bank account but it’s showing that the receiver bank has received the amount how they doing fraud works waste PhonePe app,5,FALSE,iulusion,Fraud payments
22-12-2021 12:23,I have been trying to make the transaction for the SIP I activated through PhonePe. It is throwing up error since last 3 days saying “something went wrong. Please try again.,5,FALSE,DhananjayRG,The SIP payment feature is not working for the last 3 daya
15-09-2021 01:50,Don’t know why bugs always comes which crashes app all the time. Whenever trying to Scratch given rewards it gets crashed and closed automatically.. Pls check and fix the issue asap. Problem is with my this Iphone. Thanks,4,FALSE,SahayAjay,App Crash
30-11-2021 01:40,"One of the worst customer support , they have one line answer for all the issue - “ go and check in your bank “ .wish I never had money in your wallet other wise I should have remove your app from my phone and at least would have made 500 ppl to stop using your app . I don’t know how your running such fraud bussiness , it seem like your  owner is interested in selling this bussiness since I don’t thik you will run for more Time .",1,FALSE,a customer lost 2401,Money Transfer issue
28-03-2021 04:24,"App not allowing bank account addition on iPhone 6
If this is the case then you should probably remove the app support for iPhone 6 why the app is still available for this phone",5,FALSE,Swapnilbhende,Not allowing bank acc addition
21-02-2021 08:43,"Regular I am trying to do transactions but it regularly showing the error like- something went wrong, please try later...
Why should I use this app. Not use for me...",5,FALSE,sri ram p,Regularly failing the transactions and not working properly
18-11-2021 13:36,"Actually i used all three four payment options including PhonePe. I experienced that this mode is very much easier smoother and the gui dashboard shown in very planned manner and very much comfortable to  use. I just love this app. 

Good Creation Phonepay Team 

Good Luck",5,FALSE,Vicky7133,Payment Friendly
05-07-2021 16:50,"Dear Phone Pe,
In iPhone 6 this update is not working.
Because now apps is asking for 13.4 iOS version which is not supported in this device. Hope you will fix it and let me know how I can manage it any suggestions??
Thank you",5,FALSE,DIWAS00077777,REQUEST
18-12-2021 10:44,This app simply deducted my money when I was booking my ticket and ticket also didn’t booked money also gon never trust this this is my second time experience and literally it’s worse,5,FALSE,bitcth get lost,Worse application
13-10-2021 09:23,"After recent update its not loading contacts.. please fix this issue, please don’t release without a proper test. It all cleared previous transactions history with a particular person. I was tracking all the recent payments histories. Now all cleared. Pls look into this issue. Also there are not much electricity providers, previously all were there.",2,TRUE,Prajwal sy,Contacts not showing
25-09-2021 07:21,"Easy to use application and very fast. Hardly any payment fails.

One suggestion: it’s really painful to scratch every offer card to figure out what are the offers. So can you make that configurable?

Thanks",5,FALSE,Suraj Chattar,Intuitive app
28-09-2021 11:33,"Excellent app!! Found no place to send feedback. I am forced to write it here. Hopefully will be considered.

I am unable to see the comments that I enter during a transaction in the history. I only see the vendor or receiver name but not the reference or comment I enter during the transaction. 

This is very inconvenient as I am unable to track my transactions and spends. I like to keep track of my spends and when I do the accounting at the end of month I don't have sufficient data. 

Please take this feedback and improve the experience. Thank you.",4,FALSE,SuhasVish,Reference missing in history
21-10-2021 11:57,"When we received money many time text messages does not come. 
While everything is fine. 
App experience is good and easy to understand.",5,FALSE,Vikassachdev,Text message doesn’t come
09-10-2021 01:48,"Can you please revert to earlier version of balance checking because every time we have to  go home and open balance checking for each bank
Thanks…",5,FALSE,ML9999999999,Balance checking
05-06-2021 15:25,Dear phone pay teams its as per your openion iphone ios 12 and later supporting this app ...actually its wrong its not working ...plz look this matter seriously...,5,FALSE,bhosdira,Iphone ios 12 i have bit not supporting phone pay app
07-06-2021 08:25,"We are living in 2021 where each company thrives to be as user friendly as possible. And then there is PhonePe 👎.
I can’t believe that I don’t have the option to turn off the marketing and promotional notifications and they are just too many. This is simply pathetic from PhonePe. How can you not respect the users and give them the option to not receive promotional messages?",1,FALSE,dhruvsb,No option to turn off promotional notifications!?
07-06-2021 01:58,"They want us to use a wallet but on the other hand, after recharging they won't let you send the money, always show a pop-up “you have reached your today's limit “ even when I am not using it for a week.
So your money is stuck in the wallet forever the only option left is to buy that useless gold so that these guys can make some money out of it.
Don't go for it I highly recommend this.",1,FALSE,Aditya 333,Such a useless wallet service
15-03-2021 19:28,"I cannot link my current ICICI Account to phone pay app, every time it use to say cannot connect now, due to technical issue .! Please resolve my problem.",5,FALSE,ludogamesucks,"Cannot find bank account, app saying technical issue"
16-03-2021 11:10,"App has lot of bugs ,which doesn’t allow a seamless transaction .
App gives a coupon as a reward which useful for   nothing , app’s policy is seems like we have given rewards to customers but it shouldn’t be useful to anyone. 
Upgrade yourself dear Phonepe",4,FALSE,nathan esle,Not recommended
28-01-2021 06:53,When i try to send money to someone and select + contact then mobile screen hang in iphone 7. I face this problem all the time. I think it is not support iphone 7 nicely.,5,FALSE,Shiv kumar lalru,Send money to contest hang screen
14-06-2021 18:24,You are unable to recognise more than two accounts in the same bank attached to the same number due to which I am unable to use phone pe,5,FALSE,saurav999,Unable to connect you
25-12-2021 20:57,"I am using this app from many years. Luckily all of my transactions are successful till 5th of December. You have very poor complaints resolution system. You directly say please contact merchant or bank. Why am i go the bank or merchant??? I am using your app for transactions. Then you should have proper complaint resolution system. My money is not refunded after 20 days. Nobody is responding. You said contact merchant, merchant, merchant said contact PhonePe, bank said contact PhonePe.",1,FALSE,sahilsingla94,Unsafe App
02-03-2021 19:18,The same bill was paid twice within 2 hours. The system should not allow this. It’s evident that it’s happening to a lot of customers. Why not modify such that a second attempt to pay the same bill is rejected automatically,4,FALSE,Lal gas,Double Payment
15-11-2021 17:18,Easy to use and all services in one app. Monitor transactions easily. With one app we can do all payments and transactions without using any other app.,5,FALSE,Ashok chowdary Oruganti,One app with all services.(No need other payments and transactions app)
13-05-2021 02:53,During getting of bank account SMS Sending process their is an error iOS update required I have already updated version I.e 12.5,5,FALSE,ashok chidipothu,This app is not working fully in my iPhone 6
23-09-2021 01:02,"Worst application I have ever seen, people might have faced an issue of the payment is stuck and we will have to wait for 48 hours to do the next payment also it happens always when I have some urgent payment. I have never faced such issues in any other applications I recommend you do not use this app anymore instead we have many more apps like this please use them",1,FALSE,Navinme,"Worst experience, better don’t use it"
08-06-2021 05:25,"I’m using phonepe since long time and my money got stuck again and again and again while any payment or recharges and their service is worst too they took very very long time to resolve it. They trap you by saying firstly it’ll take 1 hour to resolve the issue, then it’ll take 24 hours to solve the issue, then it’ll take 3 days and then 1 week. It’s so annoying. I would never recommend to download this all.",1,FALSE,imshubhk,Worst service!
07-10-2021 06:54,"This is a great app, would be convenient if we could use the iOS app on our macs as well. Paytm and Airtel already enable their iOS apps to run on macs with M1 chip. It would be nice if phone pay enabled this feature as well.",5,FALSE,Naz Mir,Please make it available on Macs(M1 )
19-09-2021 17:27,This is very good app to do transactions but now I am not able to use it please do something for us. I am not in that condition to buy a new mobile so I want phonepay aap in this mobile again.,5,FALSE,Bhupendra Kumbhare,Regarding Payment through Iphone6
17-07-2021 11:55,I have done the payment using wallet and it has not been received by merchant. I had to do a duplicate transaction. However I lost money for the initial transaction. Phonepe says it was successful but the merchant is showing proof it has not been received.,5,FALSE,Sslkberg,Not Phonepe. It’s Fraud pe
04-06-2021 07:11,I giving 5 star 🌟 because I never faced any problem while using this app regularly I used this app for transfer funds pay bills its quick and fast  till now. I trust on this app compared to other upi apps,5,FALSE,alita angle,Best upi app ever
15-01-2021 22:31,"I’m not able to see the received transactions in the history. I can only see the debits history. 

Can you please fix this. I already tris to uninstall and rinstalling the app.",5,FALSE,Muju Naz,Received transactions missing!
21-01-2021 16:39,Customer service is not up to mark. We can’t get our problems solved with automated service which you have as there are very options to select and the problem which I gave to address isn’t there and the calls end too fast. You don’t givevme enough time to see the otp and the automated call gets disconnected.,3,FALSE,jayvel J,Customer service
23-08-2021 11:14,"Very fantastic , user friendly, systematic and technically strong app

Only one feedback no 24*7 customer care available to talk so customer is helpless for any unique query which is not listed in their “Get help “ options 

Try to improve in this customer care availability option. Not necessary you keep huge no of employees but you can assign 4-5 desk and try to facilitate customer for Thor unique problem 

custoner care Mail id does not help very aggressively and convincingly",5,FALSE,Monu phone pe,Fantastic and super user friendly
29-04-2021 14:45,The worst app ever. It has lot of restrictions to pay from wallet. Example even if you have balance in wallet you can’t pay credit card bills,5,FALSE,Mruganjali,Worst app and lot of restrictions to use none from wallet
09-04-2021 15:50,"This app not available or not working when i need
Update: bank to bank works great but mobile recharge, shop scanning payments not working properly",5,FALSE,vbhfhh,Not helping when i need
05-03-2021 03:40,After the last update the app keep crashing. I deleted and reinstalled the same. But the issue remains same.,5,FALSE,Codename23,App keep crashing after latest updates
20-02-2021 07:43,"In iphone send to contact or ad someone is not working ,click contact than than hang phone , phone is not working so please solve this first its a big issue",5,FALSE,akhalique007,Send to contact not working
28-08-2021 23:18,"Hi, I am unable to use this application in my IPhone 6 due to the iOS problem. This app requires iOS 13 or higher to send an sms from the mobile 

Do we any option to overcome this issue ?",5,FALSE,Chandru Charan,iOS issue
26-07-2021 08:47,The best payment apps come across till date it has left behind its competitors way behind. Jai Hind. Never had issues till date it has been smooth sail right from day one.,5,FALSE,mkasuru,Best Payment Application
30-03-2021 11:22,"I’m using iPhone6 iOS 12.5.1 is the last update for me 
Now when I open phonepe or any other upi apps its was showing that you need to upgrade to 13. iOS version 
I have complained apple store.! They said that you to provide the link for iOS 12.5.1 version",5,FALSE,harik6687,iOS
17-10-2021 17:58,"I love the app, the UI and the UX are both incredible, the only thing that the app lacks is the option for dark mode. 

I request the developers of the app to look into this feature, if you are not certain about this feature, take a poll in app to find out how many users are interested in this this, I bet a lot will be. 

The dark mode is the heart of modern applications. I know it is hard to make but I know you guys can handle it.

Thank you",5,FALSE,Gautam Khatter,Please give us dark mode
11-12-2021 07:05,I've been using this app for years I never felt these much error before which is I'm facing currently it's totally disappointing I can't even see my balance and also when I transferring an amount transaction got failed but the amount was debited what happen with this app it was so good but now it's totally embarrassing I still didn't see my balance yet always showing technical issues👎👎🤷🤷,1,FALSE,fugk Nk lhjkfg,Technical issue
13-10-2021 08:59,When we do a payment using scanning and put a msg there it won’t be there again in history or shared receipt which will become a big problem to check on a later date for what the payment was made,3,FALSE,prashal1505,Change required
04-01-2021 13:42,"The aap was working fine and was extremely user friendly. However, last few days the aap refuses to open and a msg says “Relaunch the Aap to open” it’s very frustrating. Pl look into it and restore the earlier facility",5,FALSE,cpdeo,CP singhdeo
13-09-2021 07:01,"phone pay is doing fraud these days first they tell me to wait for 30 days that after 30 days payment will be returned and after 30 days they have just closed the ticket withouth given resolution not refund not the recharge of 1200 is sucessfull 
google pay is much more good application from phone pay if money is stucked some where or pending they return easily but phone dont return they just closed the ticked frauds",1,FALSE,pofficial07,Fraud
30-04-2021 13:05,It is showing “please wait” from past 8 days .I am not able to start this app and reinstalled it several times facing lots of issues and not able to do payments .,4,FALSE,r.d.jat,Phone pay not working
17-01-2021 23:18,"While the app started of brilliantly today it has lost track of what it aims to accomplish. Rarely does it get notification of time, paying after placing the pin has no response and the amount of times it has asked me to buy insurance and commissions based mutual funds is far too high. Sadly for the first time I actually really thinking of moving to google pay.",2,FALSE,Nisjdjhfheidiemehduen,Steady degradation of experience and performance
09-11-2021 18:23,Team I m not able to add credit card information . Actually add button itself is not working. Please help,5,FALSE,credit card add issue,Not able to add credit card
25-01-2021 19:16,It navigates the user easily. Doesn’t intrude too much with too many push notifications. Simple and seamlessly. Tried other apps but PhonePe has my loyalty for its fuss free and consumer centric navigation.,5,FALSE,Dolly7919,User Experience is Smooth and non distracting unlike other apps
31-08-2021 05:36,"Till now good experience with the application, money transactions, other bill pay & recharges but not sure for investments.. can anybody review for sip & other funds(investments).. not sure we should go through phonepe or not !!",4,FALSE,somu128,Good experience till now! Anybody Please suggest to ho for investment from PhonePe or not!!
13-12-2021 07:21,Only 10 times transactions per day and checking your account balance failed most of the time.,5,FALSE,Mimin Hangshing,Not reliable
02-11-2021 13:25,Dear developers My phone is iPhone 6 it’s version is 12.5.5 but after checking phone pe need latest versions 13.5 and above versions so what I do about that please trying to help.......,5,FALSE,chand miyan,Fix errors
08-10-2021 13:16,Last payment is still in progress,5,FALSE,Nithin achu,About last payment
24-07-2021 14:58,"I love this app over other aaps because of following reasons 
1) Very less or no payment failure
2) Quick payment options 
3) Very easy to use.",5,FALSE,SanjuTheGamer,Better than all other Payments Aaps
18-07-2021 12:17,Since many months I’m trying to send the money from my bank account but always get failed,5,FALSE,poor bank,Payment get failed all the time
10-02-2021 19:16,I really liked it good user face and easy to use. I feel it is little underrated. Best part it never goes down. When all other app goes on toss this is the only one which will not ditch you!,5,FALSE,iamhumera,Very nice App
29-06-2021 18:35,I send 5000 rupee to my father through phonepe app then take 2 to 3 minute then my transactions was pending on 25 june today 29june still i am not receive my money back then i call customer care 10 to 15 times repeatedly telling me all PhonePe executive are busy right now please call after some times thank u then disconnect my call worst experience from phonepe i never use again this 3rd class stupid app,1,FALSE,M rehaman khan,Transaction failed
12-03-2021 16:49,"I have iphone 6 version 12.5 .now days phone pe run on version 13.4. How it is possible to run phone pe on my device when the lastest version is 12.5 given by apple 
So please do something about this matter and give me reply soon",4,FALSE,sumitsuryawanshi,New update of phone pe
13-12-2021 06:45,It’s difficult to locate and use the scan qr button on the app. Please make it more accessible,5,FALSE,abhijeetkol,Scanner button needs improvement
15-02-2021 11:38,"But i’m facing one issue in iPhone 12 and that is while typing UPI PIN the gesture line is on “0” section. And this is irritating and happening with every Payments App while transaction.
Apart from this Phone is the best.",5,FALSE,diaryofR7,All Time Fav. Transaction App.
24-06-2021 18:41,"I have been using the app for more than a year on my iPhone 6. But since last two days after switching to another iPhone 6, the application is not allowing me to verify the account saying iOS 13 is required.

If that is the case how did my phone pe account work fine in my old device with iOS 12? 

Expecting someone from support to help me.",1,FALSE,Malgudikrsna,Why support for iOS 12 stopped suddenly?
01-01-2021 02:44,From the last sevendays the app is being locked and receiveng a problem please check out,5,FALSE,aravindvoona,App is being locked frequently for IOS
09-11-2021 09:38,"You guys have a lot of money for advertising, but charging convenience fee from users. We don't need offers but we won’t pay extra money unnecessarily.",5,FALSE,RameshRathi,Worst approach
09-12-2021 12:00,"I’ve been trying to login into my phonepay account, i have entered all correct data pin etc as well, it keeps kicking me out after certain time and then i cant login unless i have reinstalled the app itself, i don’t want to be downloading the app every time I have to do a transaction. I had a good experience till this problem has risen repeatedly in the recent time.",1,FALSE,wakandajd,Issues related to login
26-06-2021 16:00,"Hello PhonePay team please remove that coupon section from the app, it will give u wanted offers also we will not use that so it’s totally waste

Please consider this as high priority ✌️",5,FALSE,Alan 987,Regarding coupons
13-10-2021 11:37,"I am using it since last 1 year.
I had many problems regarding the transaction in this but I tolerated it again and again.
But now it is over, even after reporting so much, even today my transaction problem has not been solved, it is happening even today, because of this my Financial work has stopped because of this
i'm so upset about it
please solve it",1,FALSE,akkkkskkkkshx,Nonsense and discounting
19-08-2021 07:44,I have made a payment of 700 and the payment is not successful but the money is deducted from my account. Its been more than 10 days and payment is returned to my account. They are saying it is an issue with your bank. But they didn't even give me a reference number for the transaction. I spoke to the bank people also. It never happened with google pay. PhonePe is just a fraud. Dont trust them,1,FALSE,ro8883,PhonePe is just fraud!
09-05-2021 11:11,"That he was saying he is from phonepay compay ,
They have reaarded me 4999₹ , and if i will say yes it will be in my account and if i will no then there will be a charge . And ive done a complain about it but there was no response",5,FALSE,Wenugopal iyer,I have recieved a call from fraud
09-02-2021 08:12,"Dear team
                  Your phone or service is not working in my iPhone 5s iOS 12.5 showing a message that u have to update iOS 13 or higher please solve it as soon as possible",5,FALSE,bhanu jaipur,Phone pay not working
19-04-2021 07:13,Can you add a total column in the transaction history tab so that when the filters are applied it would be easy to figure out how much is spent and how much is received and for which banks,4,FALSE,chintu gaurav,Needs improvement
12-02-2021 13:11,"I have installed 2 times but now run in ios.
Only buffering screen shows. 15 minutes same screen shows so after getting irritated I deleted this application.",4,FALSE,pin2shah,Very third class application
13-01-2021 07:13,"That the same problem me too facing ,not a single transaction able to do from last 3day and can’t raise a complain. It’s very disappointing with this app pls resolve our issues or give as a option to raise our complain through text or call ..hope immediate action should be taken",3,FALSE,wasimbam,Payment issue
09-01-2021 18:29,"I have transferred amount to my friend account 4 days ago for medical emergency the amount was not refunded to my account or my friend account  they are told me within 24 hours we solve u r problem but 36 hours is over but no one is responsing and the amount is for medical emergency how can I handle this type of situations so please do as soon as possible and the amount is 12,800 is not a small amount so please clear my soon",1,FALSE,anusha ayyappa,Money issue not transfer the amount
30-11-2021 04:33,Works fine and my experience is much better than Google pay,5,FALSE,Rk konakanchi,Much better than Google pay
07-10-2021 08:35,"At present PhonePe hawa is going on. Because it’s very easy way for cash transactions and it acts in so many ways like pay bills, bank transactions etc etc etc. At present it is a part and parcel of my regular life.",5,FALSE,Velaga Narayana Rao,"Sabse dunia, PhonePe me hai"
06-10-2021 19:01,Profile picture change option is not working. Please update or resolve that problem…..,5,FALSE,divya kishore,Profile pic
01-06-2021 04:51,Some time it gives good response but yes some time any many time when you need this app the customer care help support not give proper response this what i have deal with this app,5,FALSE,bBbaawhv,Review
09-08-2021 03:01,Everytime they gave me notifications like plz check your rewards you havea lot usually I don’t wanna open that section but i hate notifications of that so i open it and i know that coupon is nonsense but i had to open it that coupon they are giving brand is already in discount with or without coupon sometime you get loss if you use coupon i got one on peterengland 😡,1,FALSE,ahmadislam1,Hole me dal lo apne rewards
20-04-2021 10:20,"This is the one of worst app and services.
No one can transfer his money in bank account from wallet .first I completely compel to purchase gold with new condition i can not sell before 24hours . After 24 hours now they are saying you can not sell before 5 days for security reason son i want to ask you phone pay is your security week .
Don’t make fool people can you give the services like PAYTM",1,FALSE,wasim ahmad salmani,Worst app
08-03-2021 16:12,Can we have an improvement in the number pad while entering the UPI PIN on the iphone x onwards? The bottom row and the iphone navigation bar are so close that there are issues at times proceeding. Moving the bar a little upwards might help.,4,FALSE,Kunal Subnis,Improvement suggestion for iPhone
27-02-2021 13:34,"On 21 jan I used phone pe on a stationary to buy books for my daughter. The money was gone from my account and the transaction got stuck on phone pe. The seller denied receiving the money when I reported to phone pe I was informed to contact the bank
The seller denied the bank statement later gave a wrong bank statement. Not the transaction is showing through seller still denying it. I am stuck between the app and the seller no support given shameful",1,FALSE,Vishal Ramallu,Worst app no cuts support Lost money
08-08-2021 06:19,"This app doesn’t stop in between the payments like hour Google pay does, I sprays prefer using this honestly.",5,FALSE,nitingaury,Better than google pay
14-07-2021 09:19,"Autopay for IPO mandate, is not shown under notification but email is received. 
Also, nothing is shown under Autopay tab.",5,FALSE,Ganesh-Software Developer,Not able to get auto pay request from Zerodha for IPO
19-04-2021 03:19,"Wat s the real need for tis stupid app. 
All the payment gets failed. Just to get amount debited and to get refund after 7 working days🤔. Most worst payment app ever seen.",5,FALSE,Pradeep@stupidphonepay,All payment gets failed.
11-06-2021 09:21,"It is concerned of our privacy. If you are giving space for chat. Give us options to delete it as well or give in written instructions that once you chat, you cannot delete it. All your competitors are having this feature. Except you guys. I mean you can keep our transactional records, but keep our chat records is very offensive to our privacy.",1,FALSE,Ethan Sohail,Why I cannot delete my own chats?
01-06-2021 09:34,"Please add a widget to for scan and pay. Its a deal breaker being a long time PhonePe user, i see myself using Paytm more often these days due the widget availability which make the whole process convenient.",4,FALSE,Mani3369,Feature Request
06-02-2021 08:39,I’m usually too lazy to write reviews but this one is an exception. I have used other payment or UPI apps like GPay or PayTM but this one has been performing consistently on another level. Please continue this and make lives easy for us.,5,FALSE,eemhere,Consistent!
28-12-2021 02:42,After update phonepe has stopped showing balances in Fasttags that has been recharged or linked. Kindly fix that issue as soon as possible.,5,FALSE,kashish24,Fasttag bAlance not showing.
01-11-2021 16:00,"Very good app, but somehow the manually entered comments that I can input with each transaction do not show up on my bank transaction. This is one reason I have Gpay as my default UPI app instead of phonepe.",4,FALSE,kreativl,Transaction comment does not show up in bank statement
05-05-2021 07:30,"Kindly resolve the issue, From the last 72 hours phonepe is not working & unable to open also. Pop up like (please wait)-loading",5,FALSE,VINEETH JULURI,iOS users
17-08-2021 07:38,"Never expected this service from PhonePe. I have 6000 rs. money on my wallet with KYC done and everting. I am trying to send money or make payment  to any retailer. Gets an error message contacted customer care they say you can purchase petrol, gold and recharge your phone. I mean if I want to spend on something you guys suggest don’t buy this instead buy petrol. Seriously ???? Ridiculous experience.",1,FALSE,Drax_019,Using PhonePe since 4 years now
25-03-2021 04:11,"App not working on iOS 12.5.1 even with three recent updates .

Forced to install Paytm and start using it even though I didn’t want to.

Hope your team can fix the issue ASAP.",5,FALSE,Sangathya,App not working
14-03-2021 00:26,"Hi this is Sadiq pasha A. My app is not working past 6 days, I called ur customer care also, they told they will send a link u can proceed through that link, if I’m going to open that link link it’s not fetching just coming please wait. I will share the snapshot of that picture wt it’s coming, please clear this issue as soon as possible. ( AS PER UPI GUIDELINES, YOU SHOULD BE USING AN IPHONE THAT RUNS ON 13.4 OR ITS HIGHER TO ADD A BANK ACCOUNT ON PHONE PE,UPDATE & TRY AGAIN.) It’s coming like this I updated the app also still not cleared.",1,FALSE,Sadiq Shaik A,App issue
18-04-2021 16:27,"Transferring money was never so easy... just know some one’s mobile number, no need to add payee, can transfer directly. Plus I can do from India or US as it does not ask otp.",5,FALSE,I am shattered,5 * for Ease of use
12-10-2021 04:14,"PhonePe removed all my autopay settings via credit card directly and now added a wallet in middle. Why would I maintain yet another wallet when user experience was so smooth earlier. This is really poor from your product managers, they shouldn’t shove wallet down customer’s throats forcefully and come up with better, user friendly use cases to promote wallet.",1,FALSE,Kunal43s,Removed simple autopay to MAKE customer use your wallet
04-04-2021 09:06,I have try to electricity bill through my credit card after entering OTP there is not having any submission button or send money option,5,FALSE,sandhyadarsh,Payment not done
04-03-2021 19:05,"PhonePe is a great app for quick money transfers. They’ve recently introduced the messenger on the app, which is appreciated but they don’t have the option to delete it. Even if there are no transactions being done to that contact/account, at the least we can be able to delete the chats or messages",2,FALSE,snehagundeti8787,There should be an option to delete the chat
30-12-2021 19:15,"Transactions are hassle free but sometimes, may be once in 100th time it’ll respond slow.",5,FALSE,SShweth,Very fast when compare to other money vending apps
19-08-2021 12:39,"Better than Paytm. 
I have been paytm customer for 4-5 years now but I figured phone pay is much much better in terms of ui and system. Kudos to the team.",5,FALSE,nrvda,Best so far
26-03-2021 04:00,I’m not able to activate account because the app is asking version 13.4 which is not available for iphone 6,5,FALSE,suni 123,About linking bank account
15-11-2021 08:07,Actually Phone Pay App is not advanced as other Apps like Paytm and MobiKwik and so the customer care. They should improve their services so that more people start attracting towards it.,5,FALSE,ajayragnarok,Frauds
14-08-2021 08:56,Just a second I made payment of credit card bill,5,FALSE,mosam shah,Fast payment mode
04-08-2021 15:41,"Immediately the chat bot replied raising a complaint, and promised of solving in 24 hours but this is 5th day, no response!",5,FALSE,sathyavedha,"Lost 400$ my money which I paid via phonepe usin my credit card, but it’s not delivered to  me.!"
14-06-2021 06:23,Extremely quick and smooth!,5,FALSE,hbakshi,Outstanding!
08-04-2021 14:46,"*We don't need your stupid coupons, we need some real cash back #say_no_ coupons✌🏻*",5,FALSE,Rahul 6857,"*We don't need your stupid coupons, we need some real cash back #say_no_ coupons✌🏻*"
22-01-2021 06:43,"I booked gold delivery on 15th ofter 7 days no tracking details send it’s automatic customer service i trying so many time it’s waste no response , third class customer service",5,FALSE,prakashsargur,Worst customer service
13-02-2021 12:28,"Initially I found the app very good but later on when the new updates received I got start facing issues. 

I’ve faced payment deduction issues earlier but all were solved. Last time I got a payment failed and that payment is never refunded to me neither by bank nor by PhonePe. 

Even when I contact the support they consistently saying to contact bank. Bank was saying the payment is not with them and they have said it clearly. 

At the end PhonePe support says that they could not assist with the issue. I’ve  lost my money and it cause me a lot. 

I won’t recommend to use the app further. 

I’ve all proof of the conversations. I’m going to raise a complaint about this. 

Thank you",1,FALSE,BeingBanna,App service is not good
05-01-2021 17:51,Unable to view my saved contacts,5,FALSE,RaZzzeee...,Unable to view my contacts
