date,review,rating,isEdited,title,userName,developerResponse
22-03-2021 11:17,"Hi team,

Recently due to a password change I was logged out of Gpay and when I tried to re-login, I happen to get an error msg which states that Gpay is not supported for iPhone 6 and below, can you kindly help me with this issue ?",5,FALSE,chinnu2,Issue with Google pay on iPhone 5s,
16-05-2021 00:22,"It will be very convenient if we get a feature to pin the people or businesses on top of the home page. Home page is getting flooded with so many people or businesses, many will be just one time transaction also, which also appear 1st in screen. Please let us decide our favourite people or businesses which always there on top in pinned section.",1,TRUE,Gaurav Jasiwal,Need feature to pin the people or business on top,
08-03-2021 04:52,"A big payment got stuck and the app was keeping on telling me to wait for the mandatory three days!!! The guy to whom I was supposed to make the payment was thinking that I am trying to evade payment. After three days Google says that I should re-attempt the payment!!!!
My biggest issue was that they did not even try to call me to empathise with me... all my tickets and feedback’s went unanswered

I am intelligent enough to stop using Google pay!!",1,FALSE,GPondicherrian,Horrible service,
27-01-2021 06:41,"This latest version of GPay is having issue in processing payments .
Apps not working like it does previously needs to look after this , very frequently it’s showing error ..",5,FALSE,Arun0409,Latest version issue,
03-03-2021 22:33,"It’s hangs a lot no smoothness while using even on wifi, also Gpay takes 3 days to credit the bill payment and if I pay on last day of payment, it will get credit after 3 days & I get the penalty charge of late payment fee and the most imp thing is that, Gpay won’t accept by most of the retailers/Shops they still like to rcv the payment from “PAYTM” the don’t consider gpay. So PAYTM is far better in service.",1,FALSE,aditya $,Not Worthy like as other apps,
08-07-2021 15:33,Can give selections of existing bank transfer which is done by user while making bank transfer,5,FALSE,Teraiya Mayur,Suggest feature,
23-09-2021 13:15,"Installed Google pay today and I just can’t seem to locate the UPi mandate option. From what I could gather, the mandate option is supposed to be visible in the profile section or in one of its sub-options, but can’t see it anywhere. What Am I missing here? Please respond soon. 

Thanks.",3,FALSE,7Rohit7,Can’t locate UPI mandate option,
12-08-2021 02:17,"The company advertisements show that fradulent accounts would be alerted, but I recently faced a fradulent transaction. We were tricked into making a payment for a trsnport office and the account by mis run by a seperate person. Very u happy with the Gpay services as it allowed that transaction to happen, after saying all the stupid good things in their advertisement.
Also the RBI rules somehow are not very clear about this sort of a fraud transaction happenend on Gpay.",1,FALSE,Gaurav6300,Fradulent transactions,
21-07-2021 05:09,I have registered two bank accounts in Gpay. One of the bank account permanently closed and I like to remove it from Gpay for past 4months. Even the new update also not helping to remove the inactive account. Pls help me to remove it on next update. Johnson,3,FALSE,JohnsonMJose,Closed bank account not able to remove,
04-05-2021 05:07,"I love this app but having problems with activating the bank account.
While trying to activate ,message app pops up to send mesaage .subsequently the activation fails because another app(message) was used in between.
Helppppp",4,FALSE,achillesb3n,Having issue activating the bank account,
16-08-2021 17:37,In ios there is no payment gateway for cards kindly update the payment method in ios,5,FALSE,SHAH RUKH AZAM,Card payment not available in ios,
24-11-2021 18:05,Google is easy accesable and satisfying but when it cmes to rewards i feel it has let me down always getting “better luck next time” it doesnt matter how much transfer or amount i do. I am not deserving rewards as a user THANK YOU,4,FALSE,hoest raj,TO GOOGLE PAY TEAM (abt the rewards),
24-10-2021 02:23,"It’s a great app, but I don't know what's with the updates. I haven't received the update that adds credit cards to Gpay. Have tried uninstalling and reinstalling a couple of times but no use.",4,FALSE,NikitaPawar,Issues adding credit card,
16-04-2021 08:03,"Why iphone 6 (Version : IOS 12.5.2)users not using the app we r facing prblm .. I can’t pay anyone, I can’t add bank account and there are many prblms .. Plez fix the prblms .. I request u ..
                             Thanks..😊",5,FALSE,Sneha❤️🥰,Gpay not working in my iPhone,
06-08-2021 16:34,Please Don’t depend on this app because this app can create trouble. Most of time your payment will get freeze suppose if you want to pay some one and if payment get freeze then that person will get into trouble. I will say if gpay don’t have capability to transfer money then better shut down your app.   This app creates problem especially during evening time. You guys don’t deserve single star.,1,FALSE,hate ludio,Pathetic Service,
24-07-2021 21:54,"Location service has to be turned on to do a transaction in iPhone 12 but not in iPhone 7.
It’s a real pain to turn on Location every time because I normally keeps that off.
Why Gpay needs location in one phone model and not the other. No other UPI app asks for location to do transactions.",2,FALSE,ArJunrsraj,Can’t send money without Location,
04-06-2021 14:40,"I am unable to use the app since few weeks. I have contacted the customer support team and they were not in a position to address my concerns. They informed me that due to some technical glitch I am unable to use the app and they informed me that the technical team will be contacting me to adress my concerns but no one have contacted . Was not expecting such service lapse, its so disappointing.",1,FALSE,Mrs. Rafay,Unable to use app and No response from team,
02-02-2021 09:22,"I was using old google pay perfectly fine , soundly stopped working I am using iPhone 6 then I updated the app but after that I am unable to link my icici bank account please help",5,FALSE,vijay kardwal,Unable to register,
10-08-2021 12:16,Please update this application not showing card add options,5,FALSE,jigar tembe,Credit card options is not showing,
20-12-2021 12:14,"Hello Google pay team, 

I tried to transfer money to my friend account 
Money is Deducted from my account and transaction got failed , I am not sure why money was deducted when transaction is failed , 
I never faced this kind of issue with other payment apps , I think google needs to fix the issues and provide good user to experience",1,FALSE,Anand Paytm,Money deducted account and transaction failed after sometime,
18-10-2021 08:40,"I have been trying to link my existing bank account with GPay for a month now. I have tried all possible trouble shootings, filed a complain asked for help. Nothing works. I switched my phone some time ago and since then it just says error message while activating the bank account. Just so difficult to pay bills as everything is linked here.",1,FALSE,Nallu31,Unable to link bank account,
31-08-2021 05:51,"I learnt gpay is bringing a window to deposit our funds into small finance bank. This has options for all ages with more interest for senior citizens as per RBI norms.
When this update is going to be released for iOS.
Your app is really good",4,FALSE,True user comments,Making fixed deposit thru gpay,
29-08-2021 07:26,"Hi Team. 
I am using iPhone 6plus and I already downloaded the app and it was working good but from last 5days, I’m getting an error stating that my iPhone is not compatible for this app. My request is to solve my this problem. Please look into it and revert.
Thanks",4,FALSE,Neha Rupasari,Error in App,
20-05-2021 12:30,"Hi Team,

Thanks for the wonderful app, however just want to know when iPhone users can get the features to add debit/credit cards in payment method.",5,FALSE,sujeet40,Card add feature for iPhone users,
09-05-2021 12:33,It’s all good but can you please add search option so we can easily search accounts so payment making can be more easy.,5,FALSE,vanod satet,Please add search option,
13-04-2021 17:30,"Please make system work better 
It is telling it will work on iOS 13.6
Why it is not work 
In apple store it is written that it will work in iOS 11 or later",5,FALSE,sureshpillai,Not working on iOS 12.6,
02-05-2021 06:07,I’ve been having this issue since a few days now. Everyone I make a payment request through upi I get no notification and it goes not show up inside the app as well,4,FALSE,Trickster _0,Upi request for showing,
19-02-2021 04:40,"Team,

I observed slowness in accessing thru app after this latest update to version 118
Can you take a look? Is this at my cell or with other users too?",5,FALSE,nick_Name!!,Slower then ever before,
28-02-2021 05:26,Takes three days to finish the payment. Either failure or success of payment - do settle it within minutes. You can’t wait in a coffee shop for three days until the payment is finished. Most of the times I have paid the merchants by cash after I see the lag. And after the three days the money gets transferred from my account. There is no way I can continue using this application anymore.,1,FALSE,Sumanth N S,I had to stop using the app,
06-02-2021 18:54,"It’s been 5 days and my payment is still stuck by google pay UPI and still they giving a stupid excuses to me. Paisa lootne wali app. Hai yeh uninstalled karo sab isko 10 din tak paise rok leti hai yeh app agar koi emergency ho toh yeh toh insaan ko zinda maar de aisi application hai aur 5 din se zada ho gaye ab tak inhone mera payment roka hua hai upi problem sirf inke app mein hota hai baki applications mein kyu nhi hota sabse ghatiya hai google pay 

Worst application in the world 
Worst 😡 ho toh tum ek bhi star ke layak nahi tumhe vo bhi nhi dena chahiye par logon ko dikhna chahiye ki yeh kaisi application hai jo upi tak sahi se nahi chala sakti.",1,FALSE,abhibhola,Worst Application & Poor Service,
27-07-2021 19:56,"Why only google whoch is being so famous not launching google pay for business for IOS even when paytm, phone pay etc everyone launched.",5,FALSE,prime_gentlemen,Query for gpay business,
22-11-2021 16:48,Please improve the payment notification when initiating a payment request from external website or apps like Amazon/swiggy etc. A must have item is google pay contactless payment via NFC,4,FALSE,MM9846,Improvements Required,
02-11-2021 04:13,Making mobile recharge in gpay is worst. Usually people make recharge at the last day of expiry. And I made recharge the similar way. The recharge isn’t reflecting and gpay is not refunding my amount. And telling me wait for several business days. Do I have to wait for few more days to make outgoing calls on my mobile? Very poor gpay team. Didn’t expect this kind of experience from you.,1,FALSE,fakeid007,Recharge made isn’t reflecting,
25-10-2021 15:24,As for application isversion 13 as required and am using iPhone 6 whose softever version is 12.5.5 I am unable to use application pls help me out whith a link that is compartable with iPhone 6 version 12.5.5,4,FALSE,gagannayak,Unaable use google pay for device iPhone 6 version 12.5.5,
07-09-2021 14:51,"Simply said we never provide receiver information to get back the wrong transaction fund and also approach customer care ,they simply said we are not responsible please contact bank ,then I contact bank,they said please contact the transaction platform .Because they only know the receiver information. And last i loss my my money for using google pay application",1,FALSE,Rajkumar rk,worst in safety and customer care,
02-07-2021 06:19,To much troubles again and again but google pay could not be working,5,FALSE,ਦਿਲ ਦਾ ਨੀ ਮਾੜਾ,Pin reset problem,
22-07-2021 09:40,i started using gpay very frequently as it doesn’t need any network connection and transaction can be made with a wifi connection as well. But now whenever i try to make any payment through this it shows “No sim found” always while other upi payment apps doesn’t show this.,2,FALSE,Lalima_S,Network issue,
02-06-2021 08:49,Credit card option not showing,4,FALSE,StarLord_KM,Add credit card option not showing/available,
20-05-2021 14:56,Google pay app is getting froze in Balance screen although the back button is not working. Every time I have to relaunch the app for resolving this problem.,4,FALSE,ManojPrabha31,Getting froze on the Balance screen,
11-04-2021 13:45,"Why isn’t there google for business app still done ? 
I am having an iPhone and finding it difficult in receiving money and checking the details of the payment kindly please make a app for iPhone also",4,FALSE,Sharattk,Google pay for business,
17-02-2021 17:06,"Hi team, I am unable to register my account again because I have iPhone 6s, the error message says this device is not compatibility/doesn’t support as it doesn’t have updated version of iOS. iOS newer updates aren’t allowed for 6 series, so it’s not possible to update a newer version in 6 series. Can you guys please help me fix it? 
So disappointed as normal phones supports and iPhones have issues.",1,FALSE,#aarya,Unable to register my bank account,
27-01-2021 15:35,"In my account, ICICI bank account was linked but there was some problem, hence I de-linked. Once again I tried to link, but it was not happening. Even I tried to link my other ICICI bank account, but same problem. Sent error message to Gpay, but no response. Contacted help line, waited for 8 minutes but couldn’t speak to any executive. Finally now I am forced to use Phonepay. Not much happy with customer support.",1,FALSE,das73in,Poor response,
12-01-2021 09:29,"I did a jio recharge ,money got deducted but I did’t receive the pack 
And the same thing happened twice 
And another issue is “server down “ everytime I try to check balance or try a payment the server is always down 
I only use  g pay because the app worked amazing for past few years therefore it’s a huge problem for me if I can’t pay or if the app crashes during important times . 
Pls look into the issue.",1,FALSE,otakuboo,Recharge,
03-09-2021 04:13,I’m not able to do any payment after last 2 updates,5,FALSE,su89765,Unable to choose account,
25-05-2021 15:30,"Hi try on two different iphone the option of going back to gpay home after balance inquiry is not working pls check andsolve

Thanks",5,FALSE,mochauhan,No back option working,
14-08-2021 08:14,"As u have read the title it takes too long (3 days) to process pending payment. That’s ridiculous amount of valuable time lost. Please try to make this process faster, otherwise there is no use of this app.",3,FALSE,Deep_1605,Payment processing takes too much time,
04-05-2021 10:44,"Hi
I am unable to activate my account. It has same phone number as bank. And I have been using the same since 2017.

Could you please check and fix it.",5,FALSE,Suman kalyan,Can’t reactivate,
05-02-2021 17:58,I do quite a few transactions on Gpay.. but sadly I don’t get any rewards.. just better luck next time.. and the luck just doesn’t get better the next time too for Gpay,5,FALSE,HuzefaBhol,Good app for transactions but always fool you in rewards.. I,
06-04-2021 06:24,"One of the best user interface I have seen amount many platforms but it rarely works, atleast in my area.
Not at all reliable, only 1 in 10 transactions work and almost never is the bank balance shown.
No real time credit or debit updates and there is almost no support care. Just a few error fix and it can very well be the best UPI App till date",2,FALSE,sarthak daas,Brilliant UI but rarely works,
12-03-2021 12:41,"When I first downloaded this app it was a pioneer in transactions. Now it’s just pathetic. Why does my money get stuck EVERY TIME??? Have you guys totally given up on customer satisfaction?? 
I really used to like this app but now i have to consider other options if these shenanigans are gonna continue. People can’t afford losing their money repeatedly and spending most of their time on hold with your service team.
Grow Up GPay.",1,FALSE,dr_dmt,Service is getting worse.,
07-02-2021 08:02,I have transacted huge amount . The money got debited from my account but still shows to be in processing stage and the receiver has not received the amount yet. The app shows to wait for 3 business days. What if a person has medical issue and faces the same problem. I guess this system has to be change. Please don't take issue for granted!!,2,FALSE,spandy reddy,Some settings need to be changed,
12-01-2021 05:38,Transactions are neither cancelled or committed but they are in pending state always which is most difficult while paying for shops. We don’t know we will pay them twice or we don’t pay at all if transaction gets failed after 4 days which happened in my case.,2,FALSE,vissu.ndd,Most of the transactions are in pending always,
07-01-2021 09:54,"Hi,
Am seeing lots of videos where you will be able to add debit or credit card to payment method but I couldn’t find the option, it shows only add bank account option in account settings. Could anyone please help me to configure or why this is not coming my app?

Regards,
Praveen",3,FALSE,Pr^2,Payment method - debit / credit card not showing,
11-05-2021 13:04,App not at all works please check stuck while transactions multiple times,5,FALSE,Happens to be,Issue in money transfer,
30-08-2021 09:43,It was working all fine and good until I decided to update the app today morning and since then it crash every time I open the app and it closes by itself and wouldn’t let me use the app. I even deleted the app and downloaded it again still im facing the same problem this is So freaking irritating when you have to do a transaction. Pls fix this issue asap team.,1,FALSE,bulls pulls,MY FIRST REVIEW TO GOOGLE PAY APP,
07-08-2021 13:42,Why their is no option available to add credit in google for ios device due this I’m not able to use my credit card because is tie up with google pay and give my huge discount but as of now their is no option available to add credit card in ios device,1,FALSE,Samsu8034,Not abe add my credit card because their is no option available,
24-05-2021 14:36,"I have been using gpay for quite some time now and has been a seamless and most efficient experience, but since yesterday this app is not opening at all. Just remains on the landing page forever. 

Using on I phone 6s upgraded to latest iOS version iOS 14.5.1.

Please advice.",3,FALSE,UK_20,App not opening,
08-05-2021 09:29,Please it will be great if change the logo of G-pay app or Gmail app coz its look like one and the same... every time when o want to open gmail i click gpay... and vice versa✌️😊 otherwise everything is perfect,5,FALSE,rameezsayyed12,Awesome but,
30-04-2021 11:28,Develop a widget to scan and pay right from home screen . It will be of great use . Waiting for the next update with that feature.,5,FALSE,Jim Litton,Please develop a widget,
02-01-2021 19:01,Hello team i want to map my credit card on google pay but i am not getting how to do it. I am using iphone 7.,5,FALSE,aks ing,Unable to map credit card,
15-01-2021 16:44,"The app glitches a lot, few of my contacts numbers changes frequently and funny part is even the contact don’t know whose number that was. I lost a good amount of money due to this glitch and google pay team is not ready to accept the glitch even if I provide screenshots. Pathetic app, uninstalled the moment I got the stupid responses to contact the person who received the amount and there is no fault in the app!! What the hell!!! Seriously!!!",1,FALSE,gowrisankar549,Worst UPI app,
14-01-2021 02:31,"Since new version installed this has caused payment issues, my payment was stuck for over a week and Google Pay does not not even answer your calls was kept on hold for 20 minutes. Payment is still stuck I have deleted my account and removed this app very sad.",1,FALSE,dsf darvy,Stuck payment for over a week and no ownership from Google Pay to resolve this,
26-10-2021 08:01,"Hi team, when we can see the future to add the credit cards",5,FALSE,mmanikanta,Credit card payment option,
05-12-2021 10:20,"The amount of cashbacks which the merchant gets, are not offered to the customers paying them. Every time when a customer is eligible for a scratching a scratch card, on scratching what a customer gets is “Better luck next time”. I fail to understand the kind of strategy which a customer-centric company like google is adopting from quite long. Disappointing!",1,FALSE,Greek House,Merchant biased approach by Google,
30-09-2021 08:57,"I am not able to use credit card option inmy iphone 7 
Can you please let me know wha isthe issue . Or you lr team is stopped updation for iphone 7",5,FALSE,GurdeepSmileindia,Regarding payment method,
28-09-2021 05:28,Google pay is amazing but credit card pay option not Available in ios version please update app and add credit card debit card payment option,3,FALSE,Sk133088,About payment by credit card option,
12-08-2021 11:58,"Like other applications this app is lacking feature to show user details who has been added for bank to bank transfer which helps reporting in case of fraud, also adding card for payment is unavailable for iOS

Highly disappointed",2,FALSE,abcflk,Bank transfer account details,
16-04-2021 13:42,"I have multiple accounts of electrical bills to pay. When I try to scroll through the list, the app won’t let me. Please look into this matter.",4,FALSE,bharathi1974,Unable to scroll through the billers,
14-01-2021 07:30,"Hi, I am a consistent user of this app. From last few days, I have seen transactions getting in pending mode. This has happened with my friend as well. It’s extremely difficult to get hold of your customer care. Seems like you guys are using our money by making it stuck.",3,FALSE,Puneet83,"Payments stuck, No one cares",
09-12-2021 17:26,"Google service team
For your kind attention

Its been repeating two times , when i made transaction money getting debited from my account and didnt reaching to recievers account and shown as failed...the money didnt refunded yet within 3-5 days..totally disappointed about the service that provides by google pay..kindly look into this serious issue and do needfull.",1,FALSE,Vishnu K.B,Payment Issue,
05-01-2021 03:32,"User interface is very slow in response.
Also the app doesn’t open as quickly as it did in earlier versions.",5,FALSE,Sagusags,Slow response,
21-10-2021 09:37,"Hi Team,

Is there a way we can set preferences to not get these discount coupons and only the cash backs as not everyone seek for discount coupons specially when a platform offers cash back. Waiting for you to acknowledge.",4,FALSE,ankitverma1823,Regarding reward types,
19-10-2021 09:16,Card payment not available in iOS devices only bank account payment available. Request google to add card payment option to this iOS app.,3,FALSE,Ravi Ganagi,Card payment not available on iOS,
02-10-2021 03:15,Nowadays not able to activate the UPI accounts in iOS 6 (12.5 version). But it was happened before and also I have made more transaction. It’s shows the error like as per the NCPI iOS 6s and version 13.5 below is not able activate. This is not good. And you should restrict only the basic phones. I hope you are understood. I am expecting your proper reply along with unrestricted version...,1,FALSE,RASOTH,Not able to activate UPI,
25-07-2021 04:58,"Even in the latest update, the option to pay from card feature is not available. Can this be added at the earliest?",3,FALSE,reachsuni18,Option to pay from Card not available,
02-07-2021 16:56,Whenever payment stuck is no response from customer care even after wasting one hour on call... and they ask for bank statement even when they know there is problem from their end.. they have all details about pending payment but they dont do anything to it.. will never recommend anyone to use google pay..👎👎 battery 70% se 20% ho gayi fir bhi bc call nahi utha rahe,1,FALSE,andi0007,Payment stuck,
05-05-2021 03:22,"Why do I need to to give location permission suddenly after the new update. It was working fine before even without location permission, but after this update it’s basically force you to give permission otherwise you can not make any payment. I think have to look for elsewhere for payment service options.",1,FALSE,Nik7895555,Location access,
29-03-2021 04:00,"I installed Google Pay and trying to open, “ APP CRASHES AND NOT ABLE TO OPEN” from past 1 week. I contacted Google customer care and sent the screen recording video too but I did not get any response from Google pay team. This is too bad . I need to use Google Pay  and not getting any help from Google to fix my issue. 
Please I request to resolve my issue ASAP.",1,FALSE,Sagar2529,App Crashing and not able to open,
16-03-2021 13:58,"Google pay doesn’t work properly on an iPhone 12, the latest iPhone being sold by apple. On opening the app and after the Face ID verification, the entire screen goes white. Cannot do anything. Tried restarting the app multiple times but it doesn’t work. Please fix this.",3,FALSE,skkumarsparsh,App is buggy,
09-03-2021 14:33,"I lost my money by using this app. I tried to do a recharge but it failed, money was deducted from account and gpay said it will be back in 7 business days but its been 3 months and i did not get my money back. They just keep me stalling by saying wait for 7 more days multiple times. I have also provided everything they asked for.. bank statem and stuff.  I don’t trust this app with my money anymore. I want my money back",1,FALSE,raheedunnisa,Lost my money,
19-06-2021 07:49,In iPhone google pay not give to option to start a navigation as competitors to other app please solve it,5,FALSE,Am13101404,Navigation not start,
07-10-2021 03:24,"It is clear that Google borks the performance “on purpose” on rival platforms. Does Google NOT have competent coders to utilise correct APIs for smooth scrolling? Every week there are updates “we have improved performance bla bla.” But third class updates as usual with zero improvements. Till Google doesn’t change its behaviour and smooth out the app, just 1 star.",1,FALSE,Sanket M,Poor performance. Scrolling not smooth,
16-09-2021 05:18,This app seems to violate the privacy policy set by the App Store. One cannot proceed with the upi payment unless location services are turned on. Which means the app effectively enforced the location to be revealed by the user for the app to function. I have no clue as to why google pay would like to know where I am while I make a payment.,1,FALSE,1A111A05,Cannot use when location services are off,
01-08-2021 12:45,My google pay is updated version but there is no option of adding credit card,4,FALSE,ThejuBharath,Adding credit card,
28-01-2021 19:41,"Hello ,
Last few days gone 
My google pay is not working 
Actully iPhone 5s users not supported this google pay app now any more .
It’s very sad news",5,FALSE,Suraj Trigune,Google pay not supported,
17-04-2021 18:24,"My app stopped working suddenly. I tried re-installing the app but still not able to link any of my accounts. I tried calling customer care but after waiting 15min in the queue, phone got disconnected automatically. I tried chatting with customer care but they don’t have any resolution. I think it’s time to switch to some other app now.",1,FALSE,sonam_ahuja1428,Worst Experience Google Can Give,
11-04-2021 04:33,"This is so frustrating that I can’t activate my bank account although I have same sim card inserted which is registered with bank, Active data plan, and all necessities. Even then It was showing retry every time. Please solve this issue. I really love to use google pay, but without any account associated with this, the app is useless.",2,FALSE,Ravi_Dahiya,Unable to activate bank account,
17-02-2021 10:08,"What the hell are you guys managing? People are losing out their money because of your stupid and senseless ways of management.
If you can’t handle this, you need to choose different business instead of handling money involved ventures.
Sorry to be rude but it is high time we are losing trust in Google pay that we will never choose you ever again if we leave now!",1,FALSE,Madhumathiii9,Getting worst day by day!,
12-12-2021 04:36,"Most of the times transactions fail, especially in urgent situations when you have no other option of making the payment. Checking balance is always an hassle. and reward tokens are just for wasting your time in scratching. Nothing is gonna come out of it anyway.",2,FALSE,Anishadutta,2 star,
17-08-2021 08:27,"I have been calling and mailing google pay team from 1 month but they say send us a mail then I tried mailing them but there was no response I am unable to make any transactions on google pay using my bank even I have tried reinstalling changing bank changing upi ids but nothing works..

I don't know where to seek help",1,FALSE,sunnymadhani,Cannot make transaction no help from team google,
16-08-2021 07:36,Please add the option to pay through credit card for iOS,4,FALSE,Abhishek73012,Payment through Credit card,
05-07-2021 08:49,Hi google this is the best ever app. I use it everyday but i think now its time to need some changes in dashboard of the app. I feel it look so boring right now and we need some changes in dashboard.,4,FALSE,Luvrose Singh,Need to update interface of the app,
11-06-2021 05:41,App is getting crashed when I tried to copy-paste mobile no for payment.,4,FALSE,dinesh gavand,App is crashing when trying to paste mobile no for payment,
08-03-2021 13:54,"What’s wrong with people these days, there is a screen to enter your pin when you send the money, but the keyboard is too small and I often fail and has to wait another day ... do they only make it for infants. There is a lot of empty space in that scene , but no.
They have to make a really small keyboard.",3,FALSE,x3060,Developer is a kid,
08-02-2021 11:39,"The problems with stuck payments :
The merchant l/recipient says that they have not received any payment and advises us to go the app that you paid from and sort the issue with them.

When I try to raise a ticket , Google pay App shows me a message that the payment is successful .

Stuck in this infinite loop for ever . 
Also will need an option to cancel the transaction immediately if payment is stuck .

Please have a contact center open because a lot of payments are going into a zone where it is impossible to solve within the app !!

Did not expect this kind of service from Google !",2,FALSE,Mallik Katthera,Payments Stuck all the time,
07-01-2021 11:07,"Dear Team
Since you have updated the google pay. Whenever i open the app after sometimes it automatically peeps out to hone screen, and the trends follow for numerous times. Sometime i can do payment and sometimes i just can’t.
I therefore request you to please look into the matter is it only with mine or with others also..
Regards 
Fraternity member",2,FALSE,sachi_iin,Update of app,
02-01-2021 11:55,My google pay account has been suspended reason- excessive transactions. I have filled required form for revival of my account but all in vain. Previously it was working well. Last time i used it in shop to make transaction which was rejected over and over again. Right after that my account was suspended. Really horrible experience,1,FALSE,Tinish saini,Google pay not working,
08-10-2021 08:23,Google pay in not added,5,FALSE,meet pavani,Credit card not added in google pay,
11-09-2021 11:18,"I am don’t think so google pay is safe payment mode, because I don’t know If payment stuck where to contact , my one payment is stuck but ,not getting  it back I am try to call them  I am not getting reasponse , there is no mail I’d for contact , I dont know how I will get my money back.",2,FALSE,kamal09.das@ gmail.com,Payment stuck issue,
05-09-2021 18:48,"Hi,
In my application, under associated account section i selected one of my accounts.
In that we check balance option. 
Clicked on that option, navigate to bank screen and entered pin.
It shows balance but from that screen not able to move to previous screens. 
Even minimise also not working. 3 dot option menu also not working 

iPhone X
Software version: 14.4

Thanks,
Sudheer Sistu",4,FALSE,Sudheer Sistu,Not able to get back to Home Screen after checking balance,
26-07-2021 11:42,"Every 3rd 4th day im having an issue with transactions and it shows my limit has been exceeded but it doesn't. I call their costumer care but they just say okay okay we'll see to it, ask to send emails and hang up. Its been 3 days now im not able to do transactions from my primary account. And no one has solved my issue. Im very disappointed in this app truly awful.",1,FALSE,Kingystar111111,Transactions,
03-06-2021 10:41,"Everything is okay but now stop promoting reward policy as whenever I make the payment and after scratching coupon I only receive one message “BETTER LUCK NEXT TIME” this happened with me at least last 10-15 payment so it high time that you stop your fake reward policy as you are just fooling common public 
That’s is the reason I gave one start",1,FALSE,ashish dobani,Stop your fake reward policy,
30-03-2021 04:00,"I want to suggest you that whenever i open reward coupen, everytime i got the text ""better luck next time"" but not the money reward. If u can't give the rewards then i think you should not need to give the useless coupen to us.",3,FALSE,Jeet kingra,Better luck next time 🥺🥺,
24-06-2021 13:54,Why can’t send money from iPhone 6 and 6s right now I don’t have any latest model mobile kindly provide service for I phone 6 users thanks,5,FALSE,titan jack ram,Ram,
01-09-2021 15:45,"The app is so unpredictable that if the payment is stuck you would be put to dry for 4 days without knowing if the payment will go through or fail. Even if the payment suffers due to gateway or bank error, the resolution should be fast and an option to cancel payment should b there. But i guess peoples money is not Google’s concern…

Uninstalled this stupid app and switched to PhonePe",1,FALSE,JashnSidhu,Unreliable,
08-07-2021 19:49,"Every time i try to make payment, app ask me to share my location.

I need to understand why my location is mandatory to share while making payment, while i chose not to share it.",3,FALSE,Rahul1091,Unable to make payment,
12-06-2021 02:09,Successfully added bank account to my gpay. But unable to add Credit Card to my gpay account. And also sometimes the payment is getting struck.,4,FALSE,balu4evr,Unable to add credit card iPhone,
28-05-2021 17:11,"Limit Of 5000rs is only available for me how can I increase my limit
And I suggest You should Start Demat Service Available in ur app so more people will use App
And Company will earn Brokerag incomes and More people will involve in Share Market through *Google Pay*",3,FALSE,kaira_ck,Increase In Transaction Limit,
14-05-2021 10:01,"Hai
I recently found app freezes when checking linked bank account balance, unable to go back to main menu…need to force close the app to work
Check the bug and resolve",3,FALSE,Vijeesh1189,Hangs when checking account balance,
15-04-2021 09:52,"It’s been more than 4 months since the app got updated, I’m eagerly waiting for the updated version of the app to use the debit/credit card adding functionality. Kindly update the app.",4,FALSE,yashwanth choudary,Update the app,
20-02-2021 06:10,I can’t access my google pay app...it is showing that you can use google pay with iOS 13 software update...but I’m not getting further update on my device...I’m using iPhone 6 model with 12.5.1 software version...please help...can my device get further update ?,3,FALSE,B K Rao,Google pay issue,
29-09-2021 19:31,The app is not showing paid Persian on top or dot on the person we wanna go inside the account to see is he sent money or not,5,FALSE,tekspy,App not refreshing,
11-12-2021 02:49,Very poor app always payment is stuck at the moment  and reward are every time i was seeing better luck next time. i told that everyone that if the payment got stuck please complaint the google pay person amount refunded with 3 days interest because google pay earned 3 days interest chor company hai basically google pay,1,FALSE,Rj jha,review,
22-11-2021 04:51,Since am using IPhone 12 mini some months now the payment experience is not good ! The keypad for putting my pin gets cut and difficult to type numbers !!,4,FALSE,Kayazad,iPhone 12 mini,
23-09-2021 17:23,Plzz send me updated version in which we can add credit card also,5,FALSE,viaan17,How to add credit card in google pay plz update,
26-09-2021 15:38,"Hello team , there is very important feedback for you.
If the transaction is in progress, then in 1 min either fail the transaction or complete but do not stuck otherwise sometime we have to pay double amount.",3,FALSE,choudhary.1000,Payment time,
13-08-2021 08:21,Some issues here,5,FALSE,ikcocjcidcidicijcga,Today some issues in google pay payments,
04-04-2021 11:45,Google pay is easy to use and also google pay business. Please work for google pay business for apple store,5,FALSE,sunilkumart,Sunil,
08-06-2021 18:56,It’s excellent app but in recent update when the balance is checked the return arrow < doesn’t work and entire app need to be closed.,4,FALSE,rajjev,< disent not work after bank account balance check,
02-04-2021 08:21,"My friend transfer 2000 two times,  i received in google pay but its  not showing in my balance, my balance was showing only 2000",5,FALSE,nizamulla9545,Balance not showing,
03-01-2021 17:58,I will use google pay app frequently for transfer the money but suddenly when i updates my software its not supporting kindly check and do the needful😊,5,FALSE,Maine game,Not supporting for IOS 12.4.9,
08-02-2021 05:32,I am everyday using google pay for transactions but not seance yesterday I was not able to use because my phone is I phone 6  that’s very bad for me now I need to change my phone for you aap that’s very uncomfortable please do like some we can use every device there is not like old or new    I hope you just give better solution otherwise I am not using this app thank you.,1,FALSE,Lalit geed,Using google pay,
14-12-2021 16:34,Why add card option not available in iphone app store🙄🙄,5,FALSE,shrashti1303,Add card option not showing,
